person1	 person1  av 	person2	 person2  av 	sharedTitles	numSharedTitles
 John  Sanford 	2.5	 Gaetan  Brizzi 	1.5	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 John  Sanford 	2.5	 Paul  Brizzi 	1.5	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 John  Sanford 	2.5	 Kevin  Harkey 	1.5	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 John  Sanford 	2.5	 Christine  Blum 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 John  Sanford 	2.5	 James  Fujii 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 John  Sanford 	2.5	 Sue  C.  Nichols 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 John  Sanford 	2.5	 Denis  Rich 	1	 ['  The    Hunchback    of    Notre    Dame  '] 	1	1.0
 Michael  LaBash 	3	 Sam  Levine 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 Keith  Baxter 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 Mike  Kunkel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 Jason  Lethcoe 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 Davy  Liu 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 Donnie  Long 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  LaBash 	3	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 Keith  Baxter 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 Mike  Kunkel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 Jason  Lethcoe 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 Davy  Liu 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 Donnie  Long 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Sam  Levine 	3	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Keith  Baxter 	3	 Mike  Kunkel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Keith  Baxter 	3	 Jason  Lethcoe 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Keith  Baxter 	3	 Davy  Liu 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Keith  Baxter 	3	 Donnie  Long 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Keith  Baxter 	3	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Keith  Baxter 	3	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Keith  Baxter 	3	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Keith  Baxter 	3	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Mike  Kunkel 	3	 Jason  Lethcoe 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Mike  Kunkel 	3	 Davy  Liu 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Mike  Kunkel 	3	 Donnie  Long 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Mike  Kunkel 	3	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Mike  Kunkel 	3	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Mike  Kunkel 	3	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Mike  Kunkel 	3	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Jason  Lethcoe 	3.0	 Davy  Liu 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Jason  Lethcoe 	3.0	 Donnie  Long 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Jason  Lethcoe 	3.0	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Jason  Lethcoe 	3.0	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Jason  Lethcoe 	3.0	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Jason  Lethcoe 	3.0	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Jason  Lethcoe 	3.0	 Adam  Rifkin 	2.0	['Zoom']	1	3.0
 Jason  Lethcoe 	3.0	 David  Berenbaum 	3.0	['Zoom']	1	3.0
 Davy  Liu 	3	 Donnie  Long 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Davy  Liu 	3	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Davy  Liu 	3	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Davy  Liu 	3	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Davy  Liu 	3	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Donnie  Long 	3	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Donnie  Long 	3	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Donnie  Long 	3	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Donnie  Long 	3	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  Lucker 	1.5	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  Lucker 	1.5	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  Lucker 	1.5	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Michael  Lucker 	1.5	 Lorna  Cook 	1.5	 ['  Spirit:    Stallion    of    the    Cimarron  '] 	1	0.0
 Michael  Lucker 	1.5	 John  Fusco 	0.5	 ['  Spirit:    Stallion    of    the    Cimarron  '] 	1	0.0
 John  Norton 	2.5	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 John  Norton 	2.5	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 John  Norton 	2.5	 Edgar  Rice  Burroughs 	2.5	['Tarzan']	1	2.0
 John  Norton 	2.5	 Stephen  J.  Anderson 	1.1666666666666667	['Tarzan']	1	2.0
 John  Norton 	2.5	 Burny  Mattinson 	2.25	['Tarzan']	1	2.0
 John  Norton 	2.5	 Ed  Gombert 	2.25	['Tarzan']	1	2.0
 John  Norton 	2.5	 Glen  Keane 	2.6666666666666665	['Tarzan']	1	2.0
 John  Norton 	2.5	 Carole  Holliday 	2	['Tarzan']	1	2.0
 John  Norton 	2.5	 Gaetan  Brizzi 	1.5	['Tarzan']	1	2.0
 John  Norton 	2.5	 Paul  Brizzi 	1.5	['Tarzan']	1	2.0
 John  Norton 	2.5	 Randy  Haycock 	2	['Tarzan']	1	2.0
 John  Norton 	2.5	 Kevin  Harkey 	1.5	['Tarzan']	1	2.0
 John  Norton 	2.5	 Frank  Nissen 	2	['Tarzan']	1	2.0
 John  Norton 	2.5	 Michael  Surrey 	2	['Tarzan']	1	2.0
 John  Norton 	2.5	 Chris  Ure 	2	['Tarzan']	1	2.0
 John  Norton 	2.5	 Mark  Walton 	2.5	['Tarzan']	1	2.0
 John  Norton 	2.5	 Stevie  Wermers 	2	['Tarzan']	1	2.0
 David  Moses  Pimentel 	3	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Ralph  Zondag 	3.0	 Philip  LaZebnik 	3.0	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Burny  Mattinson 	2.25	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Ed  Gombert 	2.25	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Joe  Grant 	3.0	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Carl  Binder 	3	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Tom  Sito 	3	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Glen  Keane 	2.6666666666666665	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Rob  Gibbs 	3	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Todd  Kurosawa 	3	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Duncan  Marjoribanks 	3	['Pocahontas']	1	3.0
 Ralph  Zondag 	3.0	 Mike  Gabriel 	3.0	['Pocahontas']	1	3.0
 Sylvester  Stallone 	1.5	 Chuck  Logan 	2	['Homefront']	1	2.0
 Sylvester  Stallone 	1.5	 Ken  Kaufman 	3.0	 ['  The    Expendables    2  '] 	1	3.0
 Sylvester  Stallone 	1.5	 Creighton  Rothenberger 	0.5	 ['  The    Expendables    3  '] 	1	0.0
 Sylvester  Stallone 	1.5	 Katrin  Benedikt 	0.5	 ['  The    Expendables    3  '] 	1	0.0
 Sylvester  Stallone 	1.5	 Richard  Wenk 	1.25	 ['  The    Expendables    2  '] 	1	3.0
 Sylvester  Stallone 	1.5	 David  Agosto 	3	 ['  The    Expendables    2  '] 	1	3.0
 Chris  Hauty 	1	 Julie  Hickson 	1	 ['  Homeward    Bound    II:    Lost    in    San    Francisco  '] 	1	1.0
 Todd  Edwards 	3.0	 Mike  Disa 	3.0	 ['  Hoodwinked    Too!    Hood    vs.    Evil  '] 	1	3.0
 Todd  Edwards 	3.0	 Michael  Ludy 	3	 ['  Hoodwinked    Too!    Hood    vs.    Evil  '] 	1	3.0
 Mike  Disa 	3.0	 Michael  Ludy 	3	 ['  Hoodwinked    Too!    Hood    vs.    Evil  '] 	1	3.0
 Brian  Lynch 	1.6666666666666667	 Tom  Wheeler 	1	 ['  Puss    in    Boots  '] 	1	1.0
 Brian  Lynch 	1.6666666666666667	 Andrew  Adamson 	2.5714285714285716	 ['  Puss    in    Boots  '] 	1	1.0
 Steven  Rogers 	2.75	 Cecelia  Ahern 	3	 ['  P.S.    I    Love    You  '] 	1	3.0
 Steven  Rogers 	2.75	 Gigi  Levangie 	3	['Stepmom']	1	3.0
 Keith  Bunin 	3	 Joe  Hill 	3.0	['Horns']	1	3.0
 Keith  Bunin 	3	 Alexandre  Aja 	2.3333333333333335	['Horns']	1	3.0
 Joe  Hill 	3.0	 Alexandre  Aja 	2.3333333333333335	['Horns']	1	3.0
 Alexandre  Aja 	2.3333333333333335	 Gregory  Levasseur 	2.0	 ['Mirrors',  'P2'] 	2	2.0
 Alexandre  Aja 	2.3333333333333335	 Sung-ho  Kim 	1	['Mirrors']	1	1.0
 Alexandre  Aja 	2.3333333333333335	 Franck  Khalfoun 	3.0	['P2']	1	3.0
 Dr.  Seuss 	1.0	 Jeff  Siergey 	0.5	 ['  Horton    Hears    a    Who!  '] 	1	1.0
 Jeff  Siergey 	0.5	 Michael  J.  Wilson 	0.3333333333333333	 ['  Ice    Age  '] 	1	0.0
 Jeff  Siergey 	0.5	 Michael  Berg 	0.5	 ['  Ice    Age  '] 	1	0.0
 Jeff  Siergey 	0.5	 Peter  Ackerman 	0.5	 ['  Ice    Age  '] 	1	0.0
 Jeff  Siergey 	0.5	 James  Bresnahan 	0	 ['  Ice    Age  '] 	1	0.0
 Jeff  Siergey 	0.5	 Galen  T.  Chu 	0	 ['  Ice    Age  '] 	1	0.0
 Jeff  Siergey 	0.5	 Doug  Compton 	0	 ['  Ice    Age  '] 	1	0.0
 Jeff  Siergey 	0.5	 Xeth  Feinberg 	0	 ['  Ice    Age  '] 	1	0.0
 Jeff  Siergey 	0.5	 Mike  Thurmeier 	0.5	 ['  Ice    Age  '] 	1	0.0
 Jeff  Siergey 	0.5	 Carlos  Saldanha 	1.375	 ['  Ice    Age  '] 	1	0.0
 Boaz  Yakin 	1.7	 Edward  Ricourt 	1	 ['  Now    You    See    Me  '] 	1	1.0
 Boaz  Yakin 	1.7	 Doug  Miro 	1.3333333333333333	 ['  Prince    of    Persia:    The    Sands    of    Time  '] 	1	0.0
 Boaz  Yakin 	1.7	 Carlo  Bernard 	1.3333333333333333	 ['  Prince    of    Persia:    The    Sands    of    Time  '] 	1	0.0
 Boaz  Yakin 	1.7	 Jordan  Mechner 	0.0	 ['  Prince    of    Persia:    The    Sands    of    Time  '] 	1	0.0
 Boaz  Yakin 	1.7	 Gregory  Allen  Howard 	3	 ['  Remember    the    Titans  '] 	1	3.0
 Boaz  Yakin 	1.7	 Julia  Dahl 	3	 ['  Uptown    Girls  '] 	1	3.0
 Boaz  Yakin 	1.7	 Mo  Ogrodnik 	3	 ['  Uptown    Girls  '] 	1	3.0
 Boaz  Yakin 	1.7	 Lisa  Davidowitz 	3	 ['  Uptown    Girls  '] 	1	3.0
 Boaz  Yakin 	1.7	 Allison  Jacobs 	3.0	 ['  Uptown    Girls  '] 	1	3.0
 Simon  Pegg 	2.2	 Nick  Frost 	2.5	 ['Paul',  "  The    World's    End  "] 	2	2.5
 Josh  Heald 	1	 Sean  Anders 	1.5	 ['  Hot    Tub    Time    Machine  '] 	1	1.0
 Josh  Heald 	1	 John  Morris 	1.4	 ['  Hot    Tub    Time    Machine  '] 	1	1.0
 Sean  Anders 	1.5	 John  Morris 	1.4	 ['  Hot    Tub    Time    Machine  ',  "  We're    the    Millers  ",  "  That's    My    Boy  ",  "  Mr.    Popper's    Penguins  "] 	4	1.5
 Sean  Anders 	1.5	 Jared  Stern 	1.3333333333333333	 ["  Mr.    Popper's    Penguins  "] 	1	1.0
 Sean  Anders 	1.5	 Richard  Atwater 	1	 ["  Mr.    Popper's    Penguins  "] 	1	1.0
 Sean  Anders 	1.5	 Florence  Atwater 	1	 ["  Mr.    Popper's    Penguins  "] 	1	1.0
 Sean  Anders 	1.5	 David  Caspe 	1	 ["  That's    My    Boy  "] 	1	1.0
 Sean  Anders 	1.5	 Bob  Fisher 	3.0	 ["  We're    the    Millers  "] 	1	3.0
 Sean  Anders 	1.5	 Steve  Faber 	3.0	 ["  We're    the    Millers  "] 	1	3.0
 John  Morris 	1.4	 Jared  Stern 	1.3333333333333333	 ["  Mr.    Popper's    Penguins  "] 	1	1.0
 John  Morris 	1.4	 Richard  Atwater 	1	 ["  Mr.    Popper's    Penguins  "] 	1	1.0
 John  Morris 	1.4	 Florence  Atwater 	1	 ["  Mr.    Popper's    Penguins  "] 	1	1.0
 John  Morris 	1.4	 David  Caspe 	1	 ["  That's    My    Boy  "] 	1	1.0
 John  Morris 	1.4	 Bob  Fisher 	3.0	 ["  We're    the    Millers  "] 	1	3.0
 John  Morris 	1.4	 Steve  Faber 	3.0	 ["  We're    the    Millers  "] 	1	3.0
 Robert  Smigel 	2.6	 Todd  Durham 	3	 ['  Hotel    Transylvania  '] 	1	3.0
 Robert  Smigel 	2.6	 Dan  Hageman 	3.0	 ['  Hotel    Transylvania  '] 	1	3.0
 Robert  Smigel 	2.6	 Kevin  Hageman 	3.0	 ['  Hotel    Transylvania  '] 	1	3.0
 Robert  Smigel 	2.6	 Ben  Zook 	3	 ['  Jack    and    Jill  '] 	1	3.0
 Todd  Durham 	3	 Dan  Hageman 	3.0	 ['  Hotel    Transylvania  '] 	1	3.0
 Todd  Durham 	3	 Kevin  Hageman 	3.0	 ['  Hotel    Transylvania  '] 	1	3.0
 Dan  Hageman 	3.0	 Kevin  Hageman 	3.0	 ['  Hotel    Transylvania  ',  '  The    Lego    Movie  '] 	2	3.0
 Sonny  Mallhi 	2.8333333333333335	 Mark  Protosevich 	2.2857142857142856	['Oldboy']	1	2.0
 Sonny  Mallhi 	2.8333333333333335	 Garon  Tsuchiya 	2	['Oldboy']	1	2.0
 Sonny  Mallhi 	2.8333333333333335	 Nobuaki  Minegishi 	2	['Oldboy']	1	2.0
 Sonny  Mallhi 	2.8333333333333335	 David  Auburn 	3.0	 ['  The    Lake    House  '] 	1	3.0
 Sonny  Mallhi 	2.8333333333333335	 Eun-Jeong  Kim 	3	 ['  The    Lake    House  '] 	1	3.0
 Sonny  Mallhi 	2.8333333333333335	 Ji-na  Yeo 	3	 ['  The    Lake    House  '] 	1	3.0
 Sonny  Mallhi 	2.8333333333333335	 Chris  Bylsma 	3	 ['  The    Roommate  '] 	1	3.0
 Sonny  Mallhi 	2.8333333333333335	 Nick  Bylsma 	3	 ['  The    Roommate  '] 	1	3.0
 Sonny  Mallhi 	2.8333333333333335	 Richard  Robertson 	3	 ['  The    Roommate  '] 	1	3.0
 Sonny  Mallhi 	2.8333333333333335	 Bryan  Bertino 	3.0	 ['  The    Strangers  '] 	1	3.0
 Andre  Dubus  III 	3	 Vadim  Perelman 	3.0	 ['  House    of    Sand    and    Fog  '] 	1	3.0
 Andre  Dubus  III 	3	 Shawn  Lawrence  Otto 	3.0	 ['  House    of    Sand    and    Fog  '] 	1	3.0
 Vadim  Perelman 	3.0	 Shawn  Lawrence  Otto 	3.0	 ['  House    of    Sand    and    Fog  '] 	1	3.0
 Vadim  Perelman 	3.0	 Laura  Kasischke 	3.0	 ['  The    Life    Before    Her    Eyes  '] 	1	3.0
 Vadim  Perelman 	3.0	 Emil  Stern 	3	 ['  The    Life    Before    Her    Eyes  '] 	1	3.0
 Dan  Bates 	2.0	 Dave  Parker 	2	 ['  House    of    the    Dead  '] 	1	2.0
 Meg  Rosoff 	3	 Penelope  Skinner 	3	 ['  How    I    Live    Now  '] 	1	3.0
 Michele  Alexander 	3	 Jeannie  Long 	3	 ['  How    to    Lose    a    Guy    in    10    Days  '] 	1	3.0
 Whitney  Otto 	3	 Jane  Anderson 	3.0	 ['  How    to    Make    an    American    Quilt  '] 	1	3.0
 Jane  Anderson 	3.0	 Terry  Ryan 	3	 ['  "The    Prize    Winner    of    Defiance,    Ohio"  '] 	1	3.0
 Dean  DeBlois 	2.25	 Chris  Sanders 	2.75	 ['  Lilo    and    Stitch  ',  '  How    to    Train    Your    Dragon    2  ',  '  How    to    Train    Your    Dragon  ',  'Mulan'] 	4	2.5
 Dean  DeBlois 	2.25	 Cressida  Cowell 	2.0	 ['  How    to    Train    Your    Dragon  ',  '  How    to    Train    Your    Dragon    2  '] 	2	2.0
 Dean  DeBlois 	2.25	 Robert  D.  San  Souci 	3	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Rita  Hsiao 	2.0	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Philip  LaZebnik 	3.0	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Raymond  Singer 	3	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Eugenia  Bostwick-Singer 	3	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Tim  Hodge 	3	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Burny  Mattinson 	2.25	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Barry  Johnson 	3	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Ed  Gombert 	2.25	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Julius  Aguimatang 	3	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Lorna  Cook 	1.5	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Joe  Grant 	3.0	['Mulan']	1	3.0
 Dean  DeBlois 	2.25	 Floyd  Norman 	2.0	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Cressida  Cowell 	2.0	 ['  How    to    Train    Your    Dragon  ',  '  How    to    Train    Your    Dragon    2  '] 	2	2.0
 Chris  Sanders 	2.75	 Robert  D.  San  Souci 	3	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Rita  Hsiao 	2.0	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Philip  LaZebnik 	3.0	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Raymond  Singer 	3	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Eugenia  Bostwick-Singer 	3	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Tim  Hodge 	3	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Burny  Mattinson 	2.25	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Barry  Johnson 	3	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Ed  Gombert 	2.25	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Julius  Aguimatang 	3	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Lorna  Cook 	1.5	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Joe  Grant 	3.0	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Floyd  Norman 	2.0	['Mulan']	1	3.0
 Chris  Sanders 	2.75	 Kirk  De  Micco 	3.0	 ['  The    Croods  '] 	1	3.0
 Rob  Epstein 	1.7142857142857142	 Jeffrey  Friedman 	1.7142857142857142	 ['Lovelace',  'Howl',  '  The    Celluloid    Closet  '] 	3	2.0
 Rob  Epstein 	1.7142857142857142	 Andy  Bellin 	3	['Lovelace']	1	3.0
 Rob  Epstein 	1.7142857142857142	 Vito  Russo 	3	 ['  The    Celluloid    Closet  '] 	1	3.0
 Rob  Epstein 	1.7142857142857142	 Sharon  Wood 	3	 ['  The    Celluloid    Closet  '] 	1	3.0
 Rob  Epstein 	1.7142857142857142	 Armistead  Maupin 	3	 ['  The    Celluloid    Closet  '] 	1	3.0
 Jeffrey  Friedman 	1.7142857142857142	 Andy  Bellin 	3	['Lovelace']	1	3.0
 Jeffrey  Friedman 	1.7142857142857142	 Vito  Russo 	3	 ['  The    Celluloid    Closet  '] 	1	3.0
 Jeffrey  Friedman 	1.7142857142857142	 Sharon  Wood 	3	 ['  The    Celluloid    Closet  '] 	1	3.0
 Jeffrey  Friedman 	1.7142857142857142	 Armistead  Maupin 	3	 ['  The    Celluloid    Closet  '] 	1	3.0
 Lynn  Shelton 	2.3333333333333335	 Andrea  Seigel 	3	['Laggies']	1	3.0
 Stephen  Dyer 	3.0	 Jonah  Lisa  Dyer 	3	['Hysteria']	1	3.0
 Stephen  Dyer 	3.0	 Howard  Gensler 	3	['Hysteria']	1	3.0
 Jonah  Lisa  Dyer 	3	 Howard  Gensler 	3	['Hysteria']	1	3.0
 Mark  Protosevich 	2.2857142857142856	 Richard  Matheson 	2.0	 ['  I    Am    Legend  '] 	1	3.0
 Mark  Protosevich 	2.2857142857142856	 John  William  Corrington 	3	 ['  I    Am    Legend  '] 	1	3.0
 Mark  Protosevich 	2.2857142857142856	 Joyce  Hooper  Corrington 	3	 ['  I    Am    Legend  '] 	1	3.0
 Mark  Protosevich 	2.2857142857142856	 Tarsem  Singh 	2.4285714285714284	 ['  The    Cell  '] 	1	2.0
 Mark  Protosevich 	2.2857142857142856	 Garon  Tsuchiya 	2	['Oldboy']	1	2.0
 Mark  Protosevich 	2.2857142857142856	 Nobuaki  Minegishi 	2	['Oldboy']	1	2.0
 Mark  Protosevich 	2.2857142857142856	 Paul  Gallico 	2	['Poseidon']	1	2.0
 Mark  Protosevich 	2.2857142857142856	 Ashley  Miller 	3.0	['Thor']	1	3.0
 Mark  Protosevich 	2.2857142857142856	 Zack  Stentz 	3.0	['Thor']	1	3.0
 Richard  Matheson 	2.0	 John  William  Corrington 	3	 ['  I    Am    Legend  '] 	1	3.0
 Richard  Matheson 	2.0	 Joyce  Hooper  Corrington 	3	 ['  I    Am    Legend  '] 	1	3.0
 Richard  Matheson 	2.0	 Jeremy  Leven 	2.3333333333333335	 ['  Real    Steel  '] 	1	1.0
 Richard  Matheson 	2.0	 Dan  Gilroy 	2.6	 ['  Real    Steel  '] 	1	1.0
 John  William  Corrington 	3	 Joyce  Hooper  Corrington 	3	 ['  I    Am    Legend  '] 	1	3.0
 Jobie  Hughes 	1	 James  Frey 	1	 ['  I    Am    Number    Four  '] 	1	1.0
 Shamim  Sarif 	3.0	 Kelly  Moss 	3.0	 ["  I    Can't    Think    Straight  "] 	1	3.0
 Glenn  McQuaid 	1.0	 Ti  West 	2.6666666666666665	['V/H/S']	1	1.0
 Glenn  McQuaid 	1.0	 Brad  Miska 	2.0	['V/H/S']	1	1.0
 Diane  Tucker 	3	 Daniel  Minahan 	3	 ['  I    Shot    Andy    Warhol  '] 	1	3.0
 Jay  Scherick 	2.25	 David  Ronn 	2.25	 ['  I    Spy  ',  'Norbit',  '  The    Smurfs    2  ',  '  The    Smurfs  '] 	4	2.25
 Jay  Scherick 	2.25	 Eddie  Murphy 	1.6666666666666667	['Norbit']	1	2.0
 Jay  Scherick 	2.25	 Charlie  Murphy 	2	['Norbit']	1	2.0
 Jay  Scherick 	2.25	 J.  David  Stem 	3.0	 ['  The    Smurfs    2  ',  '  The    Smurfs  '] 	2	3.0
 Jay  Scherick 	2.25	 David  N.  Weiss 	3.0	 ['  The    Smurfs    2  ',  '  The    Smurfs  '] 	2	3.0
 Jay  Scherick 	2.25	Peyo	3	 ['  The    Smurfs  '] 	1	3.0
 David  Ronn 	2.25	 Eddie  Murphy 	1.6666666666666667	['Norbit']	1	2.0
 David  Ronn 	2.25	 Charlie  Murphy 	2	['Norbit']	1	2.0
 David  Ronn 	2.25	 J.  David  Stem 	3.0	 ['  The    Smurfs    2  ',  '  The    Smurfs  '] 	2	3.0
 David  Ronn 	2.25	 David  N.  Weiss 	3.0	 ['  The    Smurfs    2  ',  '  The    Smurfs  '] 	2	3.0
 David  Ronn 	2.25	Peyo	3	 ['  The    Smurfs  '] 	1	3.0
 Amy  Belk 	3	 Matthew  Porterfield 	3.0	 ['  I    Used    to    Be    Darker  '] 	1	3.0
 Ava  DuVernay 	3.0	 Paul  Webb 	3	['Selma']	1	3.0
 Kevin  Grevioux 	1.5	 Mary  Shelley 	1	 ['  "I,    Frankenstein"  '] 	1	1.0
 Kevin  Grevioux 	1.5	 Danny  McBride 	1.3333333333333333	 ['  Underworld:    Rise    of    the    Lycans  ',  'Underworld'] 	2	2.0
 Kevin  Grevioux 	1.5	 Len  Wiseman 	1.8888888888888888	 ['  Underworld:    Rise    of    the    Lycans  ',  'Underworld'] 	2	2.0
 Kevin  Grevioux 	1.5	 Dirk  Blackman 	1	 ['  Underworld:    Rise    of    the    Lycans  '] 	1	1.0
 Kevin  Grevioux 	1.5	 Howard  McCain 	1	 ['  Underworld:    Rise    of    the    Lycans  '] 	1	1.0
 Kevin  Grevioux 	1.5	 Robert  Orr 	1	 ['  Underworld:    Rise    of    the    Lycans  '] 	1	1.0
 Jeff  Vintar 	1	 Isaac  Asimov 	1	 ['  "I,    Robot"  '] 	1	1.0
 Marc  Basch 	3	 Brett  Haley 	3.0	 ["  I'll    See    You    in    My    Dreams  "] 	1	3.0
 Reed  Fish 	2	 Zackary  Adler 	2.0	 ["  I'm    Reed    Fish  "] 	1	2.0
 Reed  Fish 	2	 Peter  Alwazzan 	2.0	 ["  I'm    Reed    Fish  "] 	1	2.0
 Reed  Fish 	2	 Rhett  Wickham 	2	 ["  I'm    Reed    Fish  "] 	1	2.0
 Zackary  Adler 	2.0	 Peter  Alwazzan 	2.0	 ["  I'm    Reed    Fish  "] 	1	2.0
 Zackary  Adler 	2.0	 Rhett  Wickham 	2	 ["  I'm    Reed    Fish  "] 	1	2.0
